setup_key,dataset,data_setup,task,seed,n1,budget,projection_margin,cut_quantile,fit_low_share,deploy_low_share,empty_low_cells,empty_high_cells,runtime_seconds,raw_fit_phase2_cost,raw_deploy_phase2_cost,raw_projection_cost_gap,projection_space,projection_raw_base_phase1_expected_cost,projection_pre_intercept_mixed_phase1_expected_cost,projection_raw_phase1_expected_cost,projection_budget_logit_shift,projection_corrected_phase1_expected_cost,projection_budget_boundary,expected_cost_per_sample,exact_target_variance_pp2,fit_soft_surrogate,deploy_soft_surrogate,fit_mean_endpoint_pi,deploy_mean_endpoint_pi,deploy_min_endpoint_pi,estimate,realized_cost_per_sample,observed_phase2_target_events,selected_index,selected_tau,coverage_pct,oracle_selected_index,oracle_selected_tau,oracle_fixed_coverage_pct,selected_exact_variance_pp2,switched_from_oracle
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.1,0.11211729193617939,0.11475894624721734,0,0,6.904050200000256,16.980671622838354,15.192783511041506,-1.787888111796848,cumulative_probability,16.980671622838354,17.59146826472416,16.980671622838354,-0.04278246298781596,16.980677966027866,,17.257069780002958,9.009069063147688,3.0286582260041452,2.64881148170088,0.1226343843185866,0.12736150519856054,0.008759273741809195,0.5197858276286834,17.718,268,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.2,0.2049734080781946,0.20104104772883472,0,0,6.224126200000228,16.98065365488363,14.971021387013487,-2.009632267870142,cumulative_probability,16.980653654883625,17.591450386609207,16.980653654883625,-0.04301035667594988,16.980677965970973,,17.04661190096944,8.868478450749985,2.944866987718671,2.5845502742739868,0.12338849267554605,0.12768955407409227,0.01332604220734656,0.5106959535169123,17.622333333333334,268,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.3,0.30185424752048295,0.3312596348939922,0,0,6.8363641000000825,16.980674720417277,14.398490658286828,-2.582184062130448,cumulative_probability,16.980674720417273,17.59147134681519,16.980674720417273,-0.04322484615840949,16.98067796531507,,16.50512424522615,9.146951372277632,2.845482619799025,2.621768057391089,0.1252019346097405,0.12586761747437822,0.015399315621311674,0.5199097960081885,17.593333333333334,278,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.4,0.40247233002731064,0.4536032792182011,0,0,11.556726000000253,16.979934527795628,14.668332907195493,-2.3116016206001344,cumulative_probability,16.979934527795628,17.59073485515665,16.979934527795628,-0.04329942697950173,16.980677966049154,,16.761840552816324,8.905493176969198,2.7742197212642505,2.5482446939068253,0.1252306712548047,0.1280834709106066,0.021500470497112463,0.5170299345637908,17.532333333333334,286,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.5,0.4946097455799914,0.5236261976019211,0,0,6.540641300000061,16.980676396202526,14.950313763467662,-2.030362632734864,cumulative_probability,16.980676396202526,17.59147301422151,16.980676396202526,-0.04348124377429485,16.980677965712673,,17.027029259176878,8.629022026292208,2.7483033821900484,2.477938085075845,0.12619599520916094,0.12912212753378915,0.024259785918501996,0.5296867881918665,18.306333333333335,297,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.6,0.5904844041972115,0.6137170770709375,0,0,4.912349699999595,16.98065876665716,15.313866530715519,-1.6667922359416423,cumulative_probability,16.98065876665716,17.591455472823878,16.98065876665716,-0.04341079533332959,16.980677965276623,,17.372268742317193,8.502754981403195,2.780948023030424,2.4307239536051584,0.12114024286605286,0.1289592914103772,0.03018731977975543,0.4655285696719468,17.232,272,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.7,0.6938335489435101,0.7271781363547996,0,0,4.592938199999935,16.98067324765811,15.45028237029212,-1.5303908773659902,cumulative_probability,16.980673247658114,17.591469881419822,16.980673247658114,-0.043346856473363005,16.9806779651633,,17.503549785548092,8.368989342079702,2.8177475018755316,2.437159515751907,0.12161730357072115,0.13193115169647474,0.038034641361257455,0.4784388651142361,18.14966666666667,283,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.8,0.7879833261463275,0.813460237836417,0,0,4.245359799999733,16.98067670336315,15.48745480135462,-1.493221902008532,cumulative_probability,16.98067670336315,17.591473319846337,16.98067670336315,-0.04319427527661901,16.980677965341535,,17.538626308541033,8.32844156671123,2.896509118554996,2.4708596301318995,0.1172368278806099,0.132259563890432,0.04031244979315321,0.4557787088193072,17.605666666666668,281,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,metric,0,50,20.0,1.0,0.9,0.8835705045278137,0.9004980709675829,0,0,4.935053599999719,16.98064031437277,15.845023724185474,-1.135616590187297,cumulative_probability,16.980640314372767,17.591437112800907,16.980640314372767,-0.0430219090776518,16.980677965847764,,17.87894960964671,8.14143039132148,2.994834909313102,2.4873179058387147,0.12163914348181715,0.13648239008925006,0.05214714122990025,0.48200592415494276,18.559666666666665,298,,,,,,,,
toxicity_qwen,dataset_toxicity,attack_toxic_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_detoxify,lpb,0,50,20.0,1.0,0.1,0.10966963342887313,0.11431453163864505,0,0,7.1906754999999976,17.091797022482215,16.7683004867148,-0.3234965357674149,cumulative_probability,17.09179702247593,17.669238037363556,17.09179702247593,-0.0780680056050187,17.091864406670144,,18.670526512085235,0.22215377220819504,0.03863456106921261,0.08456785147823782,0.2209697519868074,0.22113912624413334,0.006835820289154764,0.09942068202440621,18.754333333333335,648,834.0,0.0533282039141866,90.26666666666667,835.0,0.05369699099759551,90.23333333333333,0.005764555999828214,1.0
